city,latitude,longitude,timestamp,temperature_celsius,humidity_percent,wind_speed_kmh,wind_direction_degrees,wind_gusts_kmh,precipitation_mm,weather_code,cloud_cover_percent,pressure_hpa,visibility_meters,apparent_temperature_celsius,ingestion_time
Tokyo,35.6762,139.6503,2026-09-01T03:00,27.4,69,2.3,72,15.8,0.0,1,44,1016.7,13420.0,31.6,2026-09-02T19:29:50.487819
Tokyo,35.6762,139.6503,2026-09-01T04:00,28.2,66,1.5,45,15.1,0.0,1,41,1016.1,30820.0,32.6,2026-09-02T19:29:50.487829
Tokyo,35.6762,139.6503,2026-09-01T05:00,28.9,63,2.4,63,15.5,0.0,1,42,1015.6,30820.0,33.0,2026-09-02T19:29:50.487839
Tokyo,35.6762,139.6503,2026-09-01T06:00,28.9,63,2.1,59,19.8,0.0,1,37,1015.7,33700.0,33.1,2026-09-02T19:29:50.487848
Tokyo,35.6762,139.6503,2026-09-01T07:00,29.1,63,3.4,72,20.5,0.0,1,31,1015.5,33720.0,33.1,2026-09-02T19:29:50.487856
Tokyo,35.6762,139.6503,2026-09-01T08:00,28.5,67,4.0,90,21.2,0.0,2,64,1015.5,19520.0,32.7,2026-09-02T19:29:50.487861
Tokyo,35.6762,139.6503,2026-09-01T09:00,27.0,77,4.1,105,20.5,0.0,2,55,1016.0,27340.0,31.7,2026-09-02T19:29:50.487869
Tokyo,35.6762,139.6503,2026-09-01T10:00,26.0,81,4.0,90,15.5,0.0,1,30,1016.5,23240.0,30.7,2026-09-02T19:29:50.487875
Tokyo,35.6762,139.6503,2026-09-01T11:00,25.3,84,3.6,84,12.2,0.0,1,28,1017.0,23920.0,29.9,2026-09-02T19:29:50.487880
Tokyo,35.6762,139.6503,2026-09-01T12:00,24.7,87,2.5,98,10.4,0.0,1,27,1017.4,19820.0,29.5,2026-09-02T19:29:50.487885
Tokyo,35.6762,139.6503,2026-09-01T13:00,24.4,89,2.2,90,11.9,0.0,1,29,1017.2,17280.0,29.3,2026-09-02T19:29:50.487889
Tokyo,35.6762,139.6503,2026-09-01T14:00,24.0,91,2.0,45,9.0,0.0,1,25,1017.3,17740.0,28.9,2026-09-02T19:29:50.487894
Tokyo,35.6762,139.6503,2026-09-01T15:00,23.7,91,1.9,68,6.5,0.0,1,34,1016.9,16880.0,28.4,2026-09-02T19:29:50.487899
Tokyo,35.6762,139.6503,2026-09-01T16:00,23.3,93,1.8,79,5.0,0.0,1,34,1016.3,12060.0,28.1,2026-09-02T19:29:50.487904
Tokyo,35.6762,139.6503,2026-09-01T17:00,23.0,95,1.5,76,5.0,0.0,1,35,1015.9,12240.0,27.8,2026-09-02T19:29:50.487909
Tokyo,35.6762,139.6503,2026-09-01T18:00,23.0,96,1.9,112,4.7,0.0,1,36,1015.8,11980.0,27.9,2026-09-02T19:29:50.487914
Tokyo,35.6762,139.6503,2026-09-01T19:00,22.9,96,1.3,124,4.0,0.0,1,34,1015.4,11640.0,27.8,2026-09-02T19:29:50.487921
Tokyo,35.6762,139.6503,2026-09-01T20:00,22.8,96,2.8,310,5.0,0.0,1,39,1015.3,6360.0,27.4,2026-09-02T19:29:50.487926
Tokyo,35.6762,139.6503,2026-09-01T21:00,23.1,98,2.2,270,5.8,0.0,1,30,1015.2,11040.0,28.1,2026-09-02T19:29:50.487931
Tokyo,35.6762,139.6503,2026-09-01T22:00,24.0,95,1.1,288,7.2,0.0,0,19,1015.1,10300.0,29.4,2026-09-02T19:29:50.487936
Tokyo,35.6762,139.6503,2026-09-01T23:00,26.0,88,1.4,180,15.8,0.0,1,22,1014.9,7240.0,31.8,2026-09-02T19:29:50.487941
Tokyo,35.6762,139.6503,2026-09-02T00:00,27.1,79,1.1,180,16.9,0.0,1,23,1014.8,7560.0,32.6,2026-09-02T19:29:50.487946
Tokyo,35.6762,139.6503,2026-09-02T01:00,28.4,72,1.4,180,16.6,0.0,1,31,1014.7,8000.0,33.6,2026-09-02T19:29:50.487951
Tokyo,35.6762,139.6503,2026-09-02T02:00,29.4,69,3.2,180,18.0,0.0,1,35,1014.2,11520.0,34.8,2026-09-02T19:29:50.487956
Tokyo,35.6762,139.6503,2026-09-02T03:00,30.0,69,3.3,139,18.7,0.0,0,18,1013.9,9520.0,36.1,2026-09-02T19:29:50.487963
Tokyo,35.6762,139.6503,2026-09-02T04:00,30.8,66,4.6,162,20.2,0.0,0,14,1012.9,11580.0,36.9,2026-09-02T19:29:50.487976
Tokyo,35.6762,139.6503,2026-09-02T05:00,31.2,63,5.4,176,22.7,0.0,0,16,1012.3,30960.0,36.7,2026-09-02T19:29:50.487989
Tokyo,35.6762,139.6503,2026-09-02T06:00,30.4,65,5.2,164,24.8,0.0,1,23,1012.5,33840.0,35.2,2026-09-02T19:29:50.487999
Tokyo,35.6762,139.6503,2026-09-02T07:00,30.0,67,5.4,184,23.0,0.0,1,28,1012.7,33860.0,34.9,2026-09-02T19:29:50.488007
Tokyo,35.6762,139.6503,2026-09-02T08:00,28.9,73,5.8,187,22.3,0.0,1,44,1012.9,33860.0,33.9,2026-09-02T19:29:50.488017
Tokyo,35.6762,139.6503,2026-09-02T09:00,27.4,79,6.0,197,21.2,0.0,0,18,1013.2,27880.0,32.3,2026-09-02T19:29:50.488027
Tokyo,35.6762,139.6503,2026-09-02T10:00,26.5,84,5.1,188,18.0,0.0,0,18,1013.4,27880.0,31.6,2026-09-02T19:29:50.488037
Tokyo,35.6762,139.6503,2026-09-02T11:00,26.0,86,4.0,180,17.3,0.0,1,43,1013.6,27540.0,31.2,2026-09-02T19:29:50.488095
Tokyo,35.6762,139.6503,2026-09-02T12:00,25.7,88,3.7,169,15.1,0.0,2,76,1013.7,27900.0,31.0,2026-09-02T19:29:50.488103
Tokyo,35.6762,139.6503,2026-09-02T13:00,25.4,89,2.7,157,16.2,0.0,2,55,1013.6,27900.0,30.8,2026-09-02T19:29:50.488108
Tokyo,35.6762,139.6503,2026-09-02T14:00,25.2,91,3.4,162,13.7,0.0,1,41,1013.6,27900.0,30.6,2026-09-02T19:29:50.488113
Tokyo,35.6762,139.6503,2026-09-02T15:00,25.0,92,2.7,157,14.0,0.0,2,50,1013.1,24360.0,30.5,2026-09-02T19:29:50.488122
Tokyo,35.6762,139.6503,2026-09-02T16:00,24.8,93,2.9,173,15.8,0.0,1,38,1012.9,24360.0,30.3,2026-09-02T19:29:50.488149
Tokyo,35.6762,139.6503,2026-09-02T17:00,24.6,95,2.5,172,13.3,0.0,1,46,1012.6,24360.0,30.2,2026-09-02T19:29:50.488160
Tokyo,35.6762,139.6503,2026-09-02T18:00,24.3,96,2.5,135,14.4,0.0,1,39,1012.2,24360.0,29.9,2026-09-02T19:29:50.488169
Tokyo,35.6762,139.6503,2026-09-02T19:00,24.2,97,2.7,157,10.8,0.0,1,39,1012.0,24380.0,29.7,2026-09-02T19:29:50.488178
Tokyo,35.6762,139.6503,2026-09-02T20:00,24.1,98,3.0,166,10.8,0.0,1,43,1011.9,21440.0,29.6,2026-09-02T19:29:50.488187
Tokyo,35.6762,139.6503,2026-09-02T21:00,24.1,98,2.2,171,16.2,0.0,2,56,1011.9,21440.0,29.7,2026-09-02T19:29:50.488196
Tokyo,35.6762,139.6503,2026-09-02T22:00,24.7,97,2.6,196,19.1,0.0,3,83,1012.0,24380.0,30.6,2026-09-02T19:29:50.488204
Tokyo,35.6762,139.6503,2026-09-02T23:00,25.5,94,3.1,159,15.5,0.0,2,67,1011.6,27960.0,31.4,2026-09-02T19:29:50.488213
Tokyo,35.6762,139.6503,2026-09-03T00:00,26.5,90,3.2,180,13.7,0.0,1,45,1011.4,27960.0,32.7,2026-09-02T19:29:50.488222
Tokyo,35.6762,139.6503,2026-09-03T01:00,27.5,86,4.4,171,17.6,0.0,2,62,1010.9,31060.0,33.6,2026-09-02T19:29:50.488234
Tokyo,35.6762,139.6503,2026-09-03T02:00,28.6,81,5.2,196,20.9,0.0,2,64,1010.2,33960.0,34.6,2026-09-02T19:29:50.488239
Tokyo,35.6762,139.6503,2026-09-03T03:00,29.4,75,5.4,200,21.6,0.0,1,45,1009.6,33980.0,35.1,2026-09-02T19:29:50.488244
Tokyo,35.6762,139.6503,2026-09-03T04:00,30.1,71,5.2,196,17.3,0.0,1,38,1009.1,33980.0,35.6,2026-09-02T19:29:50.488249
Tokyo,35.6762,139.6503,2026-09-03T05:00,30.2,71,4.7,203,15.8,0.0,1,40,1008.9,33980.0,35.8,2026-09-02T19:29:50.488257
Tokyo,35.6762,139.6503,2026-09-03T06:00,29.6,73,3.8,197,11.5,0.0,3,99,1008.8,34000.0,35.3,2026-09-02T19:29:50.488262
Tokyo,35.6762,139.6503,2026-09-03T07:00,28.8,77,3.3,193,12.6,0.0,3,84,1009.0,4660.0,34.6,2026-09-02T19:29:50.488270
Tokyo,35.6762,139.6503,2026-09-03T08:00,27.6,86,2.3,309,12.2,1.0,55,90,1009.4,5680.0,34.1,2026-09-02T19:29:50.488276
Tokyo,35.6762,139.6503,2026-09-03T09:00,26.5,93,2.9,330,23.4,1.5,61,63,1009.4,8240.0,33.0,2026-09-02T19:29:50.488281
Tokyo,35.6762,139.6503,2026-09-03T10:00,25.9,93,4.3,355,24.1,1.1,55,46,1009.9,7420.0,31.9,2026-09-02T19:29:50.488287
Tokyo,35.6762,139.6503,2026-09-03T11:00,25.3,93,4.0,350,10.1,0.0,1,42,1010.4,10700.0,30.9,2026-09-02T19:29:50.488294
Tokyo,35.6762,139.6503,2026-09-03T12:00,24.9,93,3.0,346,12.2,0.0,2,51,1010.4,9460.0,30.5,2026-09-02T19:29:50.488299
Tokyo,35.6762,139.6503,2026-09-03T13:00,24.7,95,3.1,339,14.0,0.0,2,62,1010.1,8780.0,30.3,2026-09-02T19:29:50.488304
Tokyo,35.6762,139.6503,2026-09-03T14:00,24.6,96,2.1,329,10.4,0.0,1,45,1009.8,8760.0,30.3,2026-09-02T19:29:50.488309
Tokyo,35.6762,139.6503,2026-09-03T15:00,24.3,97,2.6,326,8.3,0.0,2,55,1009.8,16540.0,30.0,2026-09-02T19:29:50.488314
Tokyo,35.6762,139.6503,2026-09-03T16:00,24.2,97,2.6,344,7.2,0.0,3,82,1009.7,17660.0,29.7,2026-09-02T19:29:50.488319
Tokyo,35.6762,139.6503,2026-09-03T17:00,24.1,96,3.3,347,9.0,0.0,2,76,1009.7,17940.0,29.4,2026-09-02T19:29:50.488324
Tokyo,35.6762,139.6503,2026-09-03T18:00,23.9,96,3.6,354,15.8,0.0,3,96,1010.0,6480.0,29.0,2026-09-02T19:29:50.488328
Tokyo,35.6762,139.6503,2026-09-03T19:00,23.6,95,4.0,355,16.6,0.0,2,65,1010.1,6340.0,28.4,2026-09-02T19:29:50.488333
Tokyo,35.6762,139.6503,2026-09-03T20:00,23.3,93,4.0,350,11.2,0.0,3,97,1010.5,6260.0,27.7,2026-09-02T19:29:50.488338
Tokyo,35.6762,139.6503,2026-09-03T21:00,22.9,95,3.7,349,7.6,0.0,3,93,1011.0,3740.0,27.4,2026-09-02T19:29:50.488347
Tokyo,35.6762,139.6503,2026-09-03T22:00,22.6,95,3.1,339,11.9,0.7,53,78,1011.6,3980.0,26.9,2026-09-02T19:29:50.488352
Tokyo,35.6762,139.6503,2026-09-03T23:00,22.6,94,1.8,11,12.2,1.2,55,66,1011.4,2660.0,27.1,2026-09-02T19:29:50.488357
Tokyo,35.6762,139.6503,2026-09-04T00:00,23.1,92,1.6,333,8.6,0.9,53,53,1011.3,2300.0,27.6,2026-09-02T19:29:50.488363
Tokyo,35.6762,139.6503,2026-09-04T01:00,23.3,91,1.6,333,6.1,0.3,51,83,1011.8,2520.0,27.9,2026-09-02T19:29:50.488368
Tokyo,35.6762,139.6503,2026-09-04T02:00,23.4,91,0.8,27,6.5,0.7,53,82,1011.4,3220.0,28.2,2026-09-02T19:29:50.488373
Tokyo,35.6762,139.6503,2026-09-04T03:00,23.3,92,3.1,144,10.4,0.8,53,100,1010.4,4820.0,27.8,2026-09-02T19:29:50.488378
Tokyo,35.6762,139.6503,2026-09-04T04:00,23.2,92,2.2,81,12.2,0.7,53,97,1010.2,4940.0,27.8,2026-09-02T19:29:50.488383
Tokyo,35.6762,139.6503,2026-09-04T05:00,22.8,94,3.4,122,13.0,1.3,61,100,1009.5,3620.0,27.2,2026-09-02T19:29:50.488388
Tokyo,35.6762,139.6503,2026-09-04T06:00,22.6,94,1.3,214,10.8,3.0,63,83,1009.5,2480.0,27.2,2026-09-02T19:29:50.488393
Tokyo,35.6762,139.6503,2026-09-04T07:00,22.6,95,1.5,104,9.0,1.8,61,100,1009.9,3100.0,27.2,2026-09-02T19:29:50.488400
Tokyo,35.6762,139.6503,2026-09-04T08:00,22.4,97,1.0,135,9.4,1.1,55,98,1009.9,2700.0,27.2,2026-09-02T19:29:50.488405
Tokyo,35.6762,139.6503,2026-09-04T09:00,22.2,98,2.2,360,11.5,0.9,53,100,1009.6,4600.0,26.8,2026-09-02T19:29:50.488410
Tokyo,35.6762,139.6503,2026-09-04T10:00,22.1,98,1.5,45,8.3,0.6,53,100,1009.6,4040.0,26.7,2026-09-02T19:29:50.488415
Tokyo,35.6762,139.6503,2026-09-04T11:00,22.0,98,2.4,27,8.3,1.5,61,100,1008.7,3000.0,26.4,2026-09-02T19:29:50.488420
Tokyo,35.6762,139.6503,2026-09-04T12:00,22.0,98,2.5,360,11.5,0.5,53,94,1009.7,2580.0,26.4,2026-09-02T19:29:50.488425
Tokyo,35.6762,139.6503,2026-09-04T13:00,22.0,98,3.1,21,11.9,0.6,53,92,1009.4,2900.0,26.4,2026-09-02T19:29:50.488430
Tokyo,35.6762,139.6503,2026-09-04T14:00,21.9,98,2.5,45,7.9,2.2,61,100,1009.5,4360.0,26.3,2026-09-02T19:29:50.488435
Tokyo,35.6762,139.6503,2026-09-04T15:00,21.9,98,2.4,63,6.8,6.1,63,100,1009.1,4980.0,26.2,2026-09-02T19:29:50.488440
Tokyo,35.6762,139.6503,2026-09-04T16:00,21.7,98,2.5,360,7.9,3.1,63,100,1008.6,4220.0,26.0,2026-09-02T19:29:50.488445
Tokyo,35.6762,139.6503,2026-09-04T17:00,21.7,98,1.6,27,8.3,1.6,61,83,1008.5,3060.0,26.0,2026-09-02T19:29:50.488453
Tokyo,35.6762,139.6503,2026-09-04T18:00,21.7,98,1.8,53,10.4,2.3,61,87,1008.4,2760.0,26.0,2026-09-02T19:29:50.488458
Tokyo,35.6762,139.6503,2026-09-04T19:00,21.7,98,2.3,51,10.4,2.3,61,91,1008.4,4300.0,26.0,2026-09-02T19:29:50.488463
Tokyo,35.6762,139.6503,2026-09-04T20:00,21.8,98,2.3,51,7.9,2.0,61,95,1008.7,8400.0,26.1,2026-09-02T19:29:50.488467
Tokyo,35.6762,139.6503,2026-09-04T21:00,21.7,97,3.3,354,10.8,1.4,61,100,1009.4,11580.0,25.8,2026-09-02T19:29:50.488473
Tokyo,35.6762,139.6503,2026-09-04T22:00,21.7,97,3.3,354,17.6,1.2,55,97,1009.8,17740.0,25.7,2026-09-02T19:29:50.488477
Tokyo,35.6762,139.6503,2026-09-04T23:00,21.7,96,4.5,14,18.7,1.6,61,86,1010.3,24540.0,25.4,2026-09-02T19:29:50.488482
Tokyo,35.6762,139.6503,2026-09-05T00:00,21.5,95,5.0,360,22.7,1.6,61,90,1010.6,28240.0,25.0,2026-09-02T19:29:50.488487
Tokyo,35.6762,139.6503,2026-09-05T01:00,21.3,95,4.4,9,24.5,2.7,63,90,1011.1,31340.0,24.8,2026-09-02T19:29:50.488492
Tokyo,35.6762,139.6503,2026-09-05T02:00,21.4,94,4.4,351,24.1,0.6,53,88,1011.2,31360.0,24.8,2026-09-02T19:29:50.488497
Tokyo,35.6762,139.6503,2026-09-05T03:00,22.0,90,4.7,4,20.5,0.0,3,93,1011.0,19000.0,25.4,2026-09-02T19:29:50.488505
Tokyo,35.6762,139.6503,2026-09-05T04:00,23.6,82,6.0,19,21.6,0.0,3,94,1011.5,18260.0,26.7,2026-09-02T19:29:50.488510
Tokyo,35.6762,139.6503,2026-09-05T05:00,24.8,76,6.9,42,23.0,0.0,3,91,1012.0,31360.0,27.8,2026-09-02T19:29:50.488515
Tokyo,35.6762,139.6503,2026-09-05T06:00,25.9,71,8.7,61,26.6,0.0,3,96,1012.2,21300.0,28.5,2026-09-02T19:29:50.488520
Tokyo,35.6762,139.6503,2026-09-05T07:00,26.5,69,9.4,60,24.5,0.0,3,86,1012.7,31380.0,29.0,2026-09-02T19:29:50.488525
Tokyo,35.6762,139.6503,2026-09-05T08:00,25.3,72,9.3,65,23.4,0.0,3,94,1013.5,28280.0,27.8,2026-09-02T19:29:50.488530
Tokyo,35.6762,139.6503,2026-09-05T09:00,23.9,78,8.6,70,23.4,0.0,3,96,1014.1,28280.0,26.4,2026-09-02T19:29:50.488538
Tokyo,35.6762,139.6503,2026-09-05T10:00,23.1,83,7.0,44,18.4,0.0,3,100,1014.9,24700.0,26.0,2026-09-02T19:29:50.488543
Tokyo,35.6762,139.6503,2026-09-05T11:00,22.6,87,7.0,10,14.8,0.0,3,100,1015.6,21740.0,25.5,2026-09-02T19:29:50.488548
Tokyo,35.6762,139.6503,2026-09-05T12:00,22.1,90,6.8,358,14.8,0.0,3,100,1016.1,21740.0,25.2,2026-09-02T19:29:50.488553
Tokyo,35.6762,139.6503,2026-09-05T13:00,21.9,91,7.1,344,15.1,0.0,3,100,1016.2,18120.0,25.0,2026-09-02T19:29:50.488561
Tokyo,35.6762,139.6503,2026-09-05T14:00,21.8,91,7.7,344,16.6,0.0,3,100,1016.3,18120.0,24.6,2026-09-02T19:29:50.488566
Tokyo,35.6762,139.6503,2026-09-05T15:00,21.5,92,8.9,342,19.4,0.0,3,100,1016.4,18000.0,24.1,2026-09-02T19:29:50.488571
Tokyo,35.6762,139.6503,2026-09-05T16:00,21.4,91,9.4,343,21.2,0.0,3,100,1016.2,19580.0,23.7,2026-09-02T19:29:50.488576
Tokyo,35.6762,139.6503,2026-09-05T17:00,21.2,90,9.9,341,22.7,0.0,3,100,1016.4,21760.0,23.3,2026-09-02T19:29:50.488581
Tokyo,35.6762,139.6503,2026-09-05T18:00,21.0,89,9.9,341,23.0,0.0,3,100,1016.7,21780.0,22.9,2026-09-02T19:29:50.488586
Tokyo,35.6762,139.6503,2026-09-05T19:00,20.8,88,10.9,343,25.2,0.0,3,100,1016.6,21780.0,22.3,2026-09-02T19:29:50.488591
Tokyo,35.6762,139.6503,2026-09-05T20:00,20.8,86,11.0,349,26.3,0.0,3,100,1016.8,21780.0,22.2,2026-09-02T19:29:50.488596
Tokyo,35.6762,139.6503,2026-09-05T21:00,20.8,86,10.9,344,25.6,0.0,3,100,1017.2,24760.0,22.3,2026-09-02T19:29:50.488603
Tokyo,35.6762,139.6503,2026-09-05T22:00,20.9,86,9.8,337,26.3,0.0,3,100,1017.6,21800.0,22.6,2026-09-02T19:29:50.488609
Tokyo,35.6762,139.6503,2026-09-05T23:00,21.0,85,9.0,313,22.0,0.0,3,100,1017.7,24780.0,22.8,2026-09-02T19:29:50.488620
Tokyo,35.6762,139.6503,2026-09-06T00:00,21.8,82,9.6,322,23.8,0.0,3,100,1017.7,24780.0,23.5,2026-09-02T19:29:50.488630
Tokyo,35.6762,139.6503,2026-09-06T01:00,21.8,83,9.3,331,24.1,0.0,3,100,1017.5,20580.0,23.7,2026-09-02T19:29:50.488639
Tokyo,35.6762,139.6503,2026-09-06T02:00,22.1,83,8.8,317,22.7,0.0,3,100,1017.2,9240.0,24.2,2026-09-02T19:29:50.488649
Tokyo,35.6762,139.6503,2026-09-06T03:00,22.7,83,7.8,316,23.4,0.2,51,100,1016.6,5420.0,25.2,2026-09-02T19:29:50.488658
Tokyo,35.6762,139.6503,2026-09-06T04:00,23.1,85,6.6,325,19.1,0.4,51,100,1015.9,8460.0,26.2,2026-09-02T19:29:50.488668
Tokyo,35.6762,139.6503,2026-09-06T05:00,23.7,86,6.8,357,17.6,0.2,51,100,1015.5,11900.0,27.2,2026-09-02T19:29:50.488677
Tokyo,35.6762,139.6503,2026-09-06T06:00,24.0,86,9.7,40,22.7,0.4,51,100,1015.3,4580.0,27.1,2026-09-02T19:29:50.488685
Tokyo,35.6762,139.6503,2026-09-06T07:00,23.8,87,8.7,30,23.0,0.6,53,100,1015.2,4220.0,27.2,2026-09-02T19:29:50.488694
Tokyo,35.6762,139.6503,2026-09-06T08:00,23.4,90,7.7,360,23.4,0.6,53,100,1015.2,3880.0,26.9,2026-09-02T19:29:50.488704
Tokyo,35.6762,139.6503,2026-09-06T09:00,23.0,91,8.5,339,23.8,0.6,53,100,1015.3,3520.0,26.4,2026-09-02T19:29:50.488719
Tokyo,35.6762,139.6503,2026-09-06T10:00,22.8,93,9.0,338,23.4,2.3,80,100,1015.4,2860.0,26.2,2026-09-02T19:29:50.488729
Tokyo,35.6762,139.6503,2026-09-06T11:00,22.6,94,9.1,343,22.7,2.3,80,100,1015.5,2220.0,26.0,2026-09-02T19:29:50.488739
Tokyo,35.6762,139.6503,2026-09-06T12:00,22.5,95,8.9,347,22.3,2.3,80,100,1015.4,1560.0,25.9,2026-09-02T19:29:50.488749
Tokyo,35.6762,139.6503,2026-09-06T13:00,22.3,96,8.1,347,22.3,4.2,81,100,1015.1,1580.0,25.8,2026-09-02T19:29:50.488759
Tokyo,35.6762,139.6503,2026-09-06T14:00,22.1,97,7.2,347,22.3,4.2,81,100,1014.7,1580.0,25.7,2026-09-02T19:29:50.488768
Tokyo,35.6762,139.6503,2026-09-06T15:00,22.0,98,6.5,352,22.3,4.2,81,100,1014.1,1600.0,25.7,2026-09-02T19:29:50.488778
Tokyo,35.6762,139.6503,2026-09-06T16:00,22.0,98,6.7,6,22.3,4.7,81,100,1013.4,1560.0,25.8,2026-09-02T19:29:50.488789
Tokyo,35.6762,139.6503,2026-09-06T17:00,22.2,98,7.8,22,22.3,4.7,81,100,1012.6,1540.0,25.8,2026-09-02T19:29:50.488799
Tokyo,35.6762,139.6503,2026-09-06T18:00,22.3,98,9.1,32,22.7,4.7,95,100,1011.9,1500.0,25.8,2026-09-02T19:29:50.488809
Tokyo,35.6762,139.6503,2026-09-06T19:00,22.3,98,11.0,35,23.8,5.8,95,100,1011.3,1500.0,25.5,2026-09-02T19:29:50.488823
Tokyo,35.6762,139.6503,2026-09-06T20:00,22.3,98,12.9,36,25.6,5.8,95,100,1010.7,1520.0,25.3,2026-09-02T19:29:50.488832
Tokyo,35.6762,139.6503,2026-09-06T21:00,22.5,98,12.9,46,28.4,5.8,95,100,1010.2,1520.0,25.6,2026-09-02T19:29:50.488843
Tokyo,35.6762,139.6503,2026-09-06T22:00,23.1,98,12.1,79,33.5,4.6,95,100,1009.6,1840.0,26.6,2026-09-02T19:29:50.488853
Tokyo,35.6762,139.6503,2026-09-06T23:00,23.9,96,16.3,115,40.0,4.6,95,100,1009.0,2180.0,27.2,2026-09-02T19:29:50.488863
Tokyo,35.6762,139.6503,2026-09-07T00:00,24.6,95,20.9,132,45.4,4.6,95,100,1008.5,2500.0,27.4,2026-09-02T19:29:50.488872
Tokyo,35.6762,139.6503,2026-09-07T01:00,24.8,96,20.9,142,49.7,3.3,95,100,1008.1,2320.0,27.9,2026-09-02T19:29:50.488882
Tokyo,35.6762,139.6503,2026-09-07T02:00,24.9,96,18.5,153,52.9,3.3,95,100,1007.8,2120.0,28.5,2026-09-02T19:29:50.488893
Tokyo,35.6762,139.6503,2026-09-07T03:00,25.0,96,17.1,165,54.0,3.3,95,100,1007.4,1940.0,28.9,2026-09-02T19:29:50.488903
Tokyo,35.6762,139.6503,2026-09-07T04:00,25.2,96,17.2,175,51.5,2.7,95,100,1006.9,2340.0,29.1,2026-09-02T19:29:50.488912
Tokyo,35.6762,139.6503,2026-09-07T05:00,25.5,94,17.3,181,46.8,2.7,95,100,1006.4,2720.0,29.3,2026-09-02T19:29:50.488926
Tokyo,35.6762,139.6503,2026-09-07T06:00,25.6,94,17.5,185,43.2,2.7,95,100,1006.0,3120.0,29.4,2026-09-02T19:29:50.488935
Tokyo,35.6762,139.6503,2026-09-07T07:00,25.5,94,17.3,185,42.1,1.6,80,100,1005.9,3460.0,29.3,2026-09-02T19:29:50.488944
Tokyo,35.6762,139.6503,2026-09-07T08:00,25.3,95,17.1,181,42.5,1.6,80,100,1006.0,3820.0,29.2,2026-09-02T19:29:50.488953
Tokyo,35.6762,139.6503,2026-09-07T09:00,25.1,96,16.6,179,42.1,1.6,80,100,1006.2,4160.0,29.0,2026-09-02T19:29:50.488962
Tokyo,35.6762,139.6503,2026-09-07T10:00,25.0,96,15.7,177,41.0,0.7,53,100,1006.5,3820.0,29.0,2026-09-02T19:29:50.488967
Tokyo,35.6762,139.6503,2026-09-07T11:00,24.9,96,14.6,176,40.0,0.7,53,100,1006.9,3500.0,29.1,2026-09-02T19:29:50.488972
Tokyo,35.6762,139.6503,2026-09-07T12:00,24.8,96,13.7,176,38.5,0.7,53,100,1007.0,3160.0,29.0,2026-09-02T19:29:50.488981
Tokyo,35.6762,139.6503,2026-09-07T13:00,24.7,96,13.0,176,36.4,0.3,51,100,1006.7,3940.0,28.9,2026-09-02T19:29:50.488987
Tokyo,35.6762,139.6503,2026-09-07T14:00,24.5,96,12.3,177,34.2,0.3,51,99,1006.2,4700.0,28.7,2026-09-02T19:29:50.488992
Tokyo,35.6762,139.6503,2026-09-07T15:00,24.4,96,11.9,178,32.4,0.3,51,98,1005.7,5480.0,28.6,2026-09-02T19:29:50.489000
Tokyo,35.6762,139.6503,2026-09-07T16:00,24.7,95,12.2,182,31.3,0.2,51,95,1005.3,6560.0,28.9,2026-09-02T19:29:50.489005
Tokyo,35.6762,139.6503,2026-09-07T17:00,25.0,95,13.2,185,30.6,0.2,51,91,1004.8,7660.0,29.2,2026-09-02T19:29:50.489010
Tokyo,35.6762,139.6503,2026-09-07T18:00,25.3,94,13.6,187,29.9,0.2,51,88,1004.5,8740.0,29.6,2026-09-02T19:29:50.489015
Tokyo,35.6762,139.6503,2026-09-07T19:00,25.3,94,12.9,188,29.5,0.1,51,87,1004.4,9600.0,29.6,2026-09-02T19:29:50.489020
Tokyo,35.6762,139.6503,2026-09-07T20:00,25.2,95,11.6,188,29.5,0.1,51,88,1004.3,10440.0,29.7,2026-09-02T19:29:50.489025
Tokyo,35.6762,139.6503,2026-09-07T21:00,25.4,94,10.9,188,29.5,0.1,51,88,1004.4,11300.0,30.1,2026-09-02T19:29:50.489030
Tokyo,35.6762,139.6503,2026-09-07T22:00,26.4,90,10.9,187,29.9,0.0,3,88,1004.7,11260.0,31.3,2026-09-02T19:29:50.489035
Tokyo,35.6762,139.6503,2026-09-07T23:00,27.8,85,11.4,186,30.6,0.0,3,88,1005.0,11220.0,32.8,2026-09-02T19:29:50.489040
Tokyo,35.6762,139.6503,2026-09-08T00:00,28.9,80,12.1,186,32.0,0.0,3,88,1005.1,11180.0,33.9,2026-09-02T19:29:50.489048
Tokyo,35.6762,139.6503,2026-09-08T01:00,29.4,78,13.1,188,34.2,0.2,51,89,1004.7,10260.0,34.3,2026-09-02T19:29:50.489181
Tokyo,35.6762,139.6503,2026-09-08T02:00,29.6,78,14.3,190,37.1,0.2,51,90,1004.1,9360.0,34.7,2026-09-02T19:29:50.489197
Tokyo,35.6762,139.6503,2026-09-08T03:00,29.7,77,15.0,190,39.2,0.2,51,91,1003.5,8440.0,35.0,2026-09-02T19:29:50.489206
Tokyo,35.6762,139.6503,2026-09-08T04:00,30.0,76,14.8,186,40.7,0.0,3,91,1003.0,13800.0,35.3,2026-09-02T19:29:50.489214
Tokyo,35.6762,139.6503,2026-09-08T05:00,30.1,75,14.4,180,41.8,0.0,3,91,1002.5,19140.0,35.2,2026-09-02T19:29:50.489222
